PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_MISS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_DTLB_ACCESSES,PERF_COUNT_SW_CPU_MIGRATIONS,PERF_COUNT_SW_PAGE_FAULTS_MIN,PERF_COUNT_SW_PAGE_FAULTS_MAJ,
79497283,276564432,0,14029,71,17,33,65373443,0,0,0,
79377914,276537635,0,13982,70,27,32,65404075,0,0,0,
79378606,276922107,0,16133,73,0,36,65456247,0,0,0,
79335107,276918918,0,17189,70,20,33,65482012,0,0,0,
79498941,276451566,0,13916,74,10,61,65377590,0,0,0,
79419250,220920157,0,12228,61,20,102,48808317,0,0,0,
79420429,220229227,0,18599,60,31,105,48720504,0,0,0,
79421272,220572042,0,14868,59,16,103,48818089,0,0,0,
79557350,220181831,0,15350,59,31,104,48587442,0,0,0,
79500044,220458359,0,16423,62,45,105,48677205,0,0,0,
79500855,220281709,0,16239,83,41,106,48702696,0,0,0,
79490073,274629247,0,15397,125,32,106,64834613,0,0,0,
79493908,270310045,0,16623,127,10,106,63519191,0,0,0,
79492884,265540354,0,19038,124,20,106,62069291,0,0,0,
79369786,261019286,0,19795,123,0,105,60760844,0,0,0,
79571211,256785215,0,20897,125,31,107,59476494,0,0,0,
78942508,252170599,0,17284,121,12,103,58099699,0,0,0,
87536860,168645179,0,19534,124,44,106,33418631,0,0,0,
87509929,242207839,0,17505,125,0,109,55255550,0,0,0,
87730259,168501742,0,15299,128,57,165,33295962,0,0,0,
87634293,233330826,0,13825,126,33,108,52512202,0,0,0,
87681721,168840387,0,16911,122,0,107,33426498,0,0,0,
87665073,224921885,0,15106,127,31,107,50142772,0,0,0,
87646636,168473891,0,17005,121,0,105,33305040,0,0,0,
97649665,168292969,0,21117,130,72,108,33332826,0,0,0,
97494676,169445765,0,15835,127,7,110,33497603,0,0,0,
97430933,169084822,0,15731,124,13,106,33421639,0,0,0,
97563088,168927186,0,17582,125,21,107,33404645,0,0,0,
97397428,169225121,0,16403,126,12,108,33492402,0,0,0,
97619042,168847294,0,17130,122,23,72,33385956,0,0,0,
97534801,169174616,3,18700,305,6,205,33517969,0,3,0,
97436586,169341847,0,16048,130,56,33,33450720,0,0,0,
97533243,168874885,0,14463,136,15,34,33419896,0,0,0,
97399984,168847222,0,17006,127,14,33,33446105,0,0,0,
97497744,169381508,0,17509,127,22,33,33572244,0,0,0,
97517271,164799930,0,17248,125,21,33,33539652,0,0,0,
97448162,163828082,0,19256,125,25,33,33556596,0,0,0,
97461076,164351596,0,16726,127,29,32,33571081,0,0,0,
97535983,163878130,0,16124,127,14,32,33580301,0,0,0,
97498231,163562525,0,13589,132,18,34,33518223,0,0,0,
97447111,163850792,0,16624,99,3,32,33177522,0,0,0,
97392003,163574981,0,20374,72,28,32,31913165,0,0,0,
97425120,163546002,0,21714,70,4,32,31928962,0,0,0,
97448820,163469407,0,21285,72,39,34,31841018,0,0,0,
97524007,164021138,0,17385,70,0,33,31992935,0,0,0,
97598228,164168650,0,19274,68,22,32,32046073,0,0,0,
97904949,164272340,0,18896,69,31,60,32102908,0,0,0,
79422810,220216767,0,17866,61,1,105,48671544,0,0,0,
79338366,220405116,0,17288,59,22,103,48812290,0,0,0,
79258959,220674294,0,18189,60,0,103,48854073,0,0,0,
79306242,220958624,0,19496,62,36,106,48865191,0,0,0,
79501706,220426658,0,17261,60,3,110,48745486,0,0,0,
79499891,220372169,0,16492,60,17,103,48726272,0,0,0,
79421110,220544480,0,17624,79,25,103,48740867,0,0,0,
79326270,274088569,0,15575,135,12,108,64675229,0,0,0,
79412657,269355599,0,16565,127,19,110,63337098,0,0,0,
79532152,264535358,0,16533,124,3,106,61836387,0,0,0,
79449112,259609587,0,16851,125,51,107,60339261,0,0,0,
79534564,254558590,0,17694,126,0,107,58837786,0,0,0,
78214359,250042324,0,19807,123,9,104,57583444,0,0,0,
87680828,168920456,0,19069,125,45,108,33381416,0,0,0,
87635754,240893958,0,17301,145,23,108,54766582,0,0,0,
87513428,168762352,0,16699,125,35,107,33448882,0,0,0,
87732074,231544588,0,12675,125,0,108,52129127,0,0,0,
87609034,168562604,0,17830,125,40,106,33340569,0,0,0,
87629937,225114558,0,16244,121,9,103,50201762,0,0,0,
77612139,282049390,0,12740,124,20,109,66944113,0,0,0,
77807638,281419588,0,12631,126,10,108,66750217,0,0,0,
77815750,281300971,0,10558,125,16,115,66784579,0,0,0,
77829192,280982573,0,9077,125,31,107,66728405,0,0,0,
77842715,281006616,0,8040,127,0,109,66715798,0,0,0,
77791254,280833512,0,10678,126,58,108,66748252,0,0,0,
77642674,281779730,0,10169,120,13,73,66916990,0,0,0,
77614915,281828377,0,11799,125,21,33,66931655,0,0,0,
77723626,282045600,0,11749,124,10,32,66913353,0,0,0,
77713844,281849420,0,10480,131,12,36,66892849,0,0,0,
77635551,281982869,0,9754,125,21,32,66968623,0,0,0,
77682701,281639411,0,11729,127,25,32,66821742,0,0,0,
77742251,279340493,0,12178,126,35,39,66897527,0,0,0,
77681310,276337241,0,14769,186,34,88,66997558,0,0,0,
77677906,276480182,0,15661,129,17,34,66942783,0,0,0,
77743485,276210304,0,12618,127,47,33,66912171,0,0,0,
77742918,276696130,0,11993,134,50,39,66944107,0,0,0,
77568178,276453266,0,13699,128,33,36,67011710,0,0,0,
78502402,276707221,0,14233,101,38,35,66269380,0,0,0,
79578246,276450432,0,15602,72,0,33,65303230,0,0,0,
79499726,276848295,0,17954,71,47,33,65460751,0,0,0,
79376447,276933158,0,14734,69,4,32,65446838,0,0,0,
79293371,276922429,0,13946,69,20,32,65591637,0,0,0,
79577735,276417305,0,14223,68,7,32,65300813,0,0,0,
79377069,276656867,0,13589,71,18,60,65440582,0,0,0,
79380756,220684150,0,13101,61,41,106,48780431,0,0,0,
79258146,220554094,0,17374,59,0,104,48858031,0,0,0,
89436146,220289771,0,21569,59,41,102,48673701,0,0,0,
79502816,220462892,0,18302,60,1,105,48722725,0,0,0,
79499693,220434980,0,18857,60,20,104,48749690,0,0,0,
79462949,220609704,0,18036,60,7,104,48782637,0,0,0,
79331312,220689763,0,14835,83,44,103,48834241,0,0,0,
79371338,274202395,0,18849,125,27,107,64678223,0,0,0,
79409152,269565350,0,19559,123,24,104,63337868,0,0,0,
79573271,265161436,0,20303,126,20,108,61946529,0,0,0,
79494486,259823603,0,19439,125,0,106,60404268,0,0,0,
79409091,255137319,0,21022,124,23,105,59015632,0,0,0,
78470390,250657301,0,17267,124,24,105,57788946,0,0,0,
87446743,168907110,0,15634,124,0,107,33519689,0,0,0,
87563274,241092263,0,17408,127,49,110,54881178,0,0,0,
87501732,168880649,0,16574,124,0,106,33482942,0,0,0,
87491549,231095791,0,17879,125,36,107,51885908,0,0,0,
87570541,168803238,0,19273,126,27,109,33485135,0,0,0,
87553728,225306909,0,18242,120,43,104,50213865,0,0,0,
77697929,281903753,0,14052,125,8,108,66897716,0,0,0,
77811437,280905727,0,12141,125,13,109,66744077,0,0,0,
77786630,281160001,0,10940,124,33,107,66769768,0,0,0,
77658987,281582941,0,8557,126,0,108,66886406,0,0,0,
77791745,281266838,0,13526,126,30,109,66689741,0,0,0,
77532070,281773130,0,12238,123,0,73,66983184,0,0,0,
77745661,281459198,0,12885,126,17,33,66852147,0,0,0,
77598444,281925319,0,12752,126,7,32,66949007,0,0,0,
77680436,282039242,0,10927,126,13,32,66948936,0,0,0,
77681121,281838153,0,9098,126,20,33,66915178,0,0,0,
77579920,282080841,0,9279,126,0,32,66922007,0,0,0,
77566815,280041663,0,8653,123,21,32,67016566,0,0,0,
77606712,276907685,0,11667,126,7,32,67049642,0,0,0,
77595764,276544122,0,13059,125,36,32,67023842,0,0,0,
77624491,276389719,0,12326,127,20,32,67031137,0,0,0,
77664351,276644840,0,11585,127,12,32,67006116,0,0,0,
77573902,276371831,0,10887,129,19,33,66973123,0,0,0,
78738326,276502956,0,10535,102,0,33,66004268,0,0,0,
79455223,276363859,0,11810,72,21,33,65315499,0,0,0,
79372552,276716910,0,18040,71,7,32,65463747,0,0,0,
79253746,277051223,0,14581,126,43,33,65560890,0,0,0,
79418083,276373754,0,13887,70,24,33,65421487,0,0,0,
