PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
225168,433153,11405,0,4,111,6,
224559,315,11327,0,9,101,4,
221652,427570,8156,0,9,117,3,
223042,430293,11405,0,9,17,5,
222628,430376,11405,0,9,7,5,
226575,433098,11405,0,9,99,0,
35886,424576,11327,0,9,103,8,
223767,430353,11405,0,4,105,8,
225612,315,11327,0,9,109,4,
225091,435975,8156,0,9,111,5,
226507,432762,11405,0,9,17,17,
222145,427501,11405,0,9,7,5,
223186,430293,11405,0,9,99,0,
35950,433156,11327,0,9,97,10,
225556,430212,11405,0,4,117,11,
223279,315,11327,0,9,111,6,
224199,433089,8156,0,9,112,4,
221819,424817,11405,0,9,20,8,
236710,433001,15976,0,10,85,8,
224647,430387,11405,0,9,103,0,
36006,430333,11327,0,9,98,7,
223332,430198,11405,0,4,116,4,
