PERF_COUNT_HW_CPU_CYCLES,PERF_COUNT_HW_USER_INSTRUCTIONS,PERF_COUNT_HW_KERNEL_INSTRUCTIONS,PERF_COUNT_SW_PAGE_FAULTS,PERF_COUNT_HW_CACHE_DTLB_MISS,PERF_COUNT_HW_CACHE_L1D_MISS,PERF_COUNT_HW_CACHE_LLC_MISS,
158506475,375560351,83103,9,40,2491152,81,
145331478,373720328,102681,10,31,2613664,40,
158476273,375571340,82299,9,35,2457767,66,
145368415,367739694,102632,10,31,2598263,72,
158441824,375520978,71854,10,31,2421618,65,
158277956,344526907,10395834,10,2991,2825395,67706,
158072457,375654582,103550,8,33,2381950,135,
158446302,362857525,99868,11,26,2612244,158,
155418392,375487505,95435,9,34,2408890,85,
158494907,368650583,88084,9,31,2603180,71,
152877606,375779709,105008,10,44,2454649,96,
158495081,375188808,101823,11,30,2597131,61,
145442611,356266773,88968,9,33,2586575,48,
158490926,375594842,76188,9,32,2585648,82,
145307440,350763519,107718,11,36,2592887,56,
158467251,375530075,71436,9,34,2507962,65,
145326841,345204027,103576,9,34,2592863,53,
158519780,375586971,76870,10,28,2499005,78,
145310796,370565892,119253,10,38,2620790,45,
158582293,375635507,72697,9,39,2431156,143,
145400472,364546944,107238,10,107,2605134,133,
178472294,377125110,32509793,10,4566,2985035,41709,
158626601,375682697,78651,9,39,2579952,169,
145376891,354683813,91125,9,40,2615948,126,
158495311,375588089,84035,9,29,2538256,112,
145383937,349090100,109473,11,37,2610242,93,
158486400,375570789,88511,11,36,2496238,71,
145289992,344279159,106310,9,100,2598336,54,
158523002,375707648,102536,9,29,2374614,58,
147455450,344356399,95237,10,37,2595662,88,
158509517,375525282,100363,9,29,2378727,62,
149879881,344402232,109077,10,37,2604008,69,
158462106,375458832,101475,9,32,2388220,95,
152463505,344471195,101032,10,56,2599357,138,
158566123,375635741,102818,10,26,2376561,64,
155114331,344327138,100169,10,33,2585496,75,
158492420,375557561,96017,9,28,2375112,88,
157511263,344355529,86789,10,36,2600151,61,
158289162,375440904,94293,9,28,2384316,58,
146430840,344344109,85804,9,34,2609855,90,
158397261,375360097,101049,11,29,2400117,58,
150284635,344477062,2387368,9,488,2624119,2095,
158092186,375554910,106897,9,28,2393671,104,
158418214,362759923,99966,10,28,2622421,59,
155573529,375685870,114112,10,36,2423755,72,
158539423,369001380,101537,10,69,2628915,113,
152919047,375588021,106982,9,36,2453152,156,
158544984,375043642,105971,9,34,2610202,132,
145307059,356130193,114496,10,43,2613760,82,
158520100,375579312,75238,10,34,2564570,81,
145296812,350507708,105698,10,32,2617899,31,
158441174,375488458,86785,10,34,2500263,67,
145360961,344890731,108531,9,31,2588289,72,
158470403,375452934,83612,10,31,2459444,65,
145322449,370332381,101699,9,34,2610915,50,
158478826,375543080,88240,10,28,2454623,46,
145335104,364595442,105102,10,32,2612096,51,
172246576,375547755,10341468,9,147,2636072,81084,
152548835,344171362,98566,10,38,2600363,69,
158503518,375595347,103713,10,31,2378047,70,
154958893,344372198,94865,9,33,2592966,62,
158470748,375621662,105515,10,29,2380917,67,
157488984,344528678,92959,10,31,2606027,112,
158511015,375623831,92887,9,34,2368620,80,
146843532,344194294,101046,10,36,2583854,73,
158594037,375675354,105339,9,31,2376213,156,
149612655,344296925,104186,10,32,2590119,91,
158470105,375522266,92247,10,25,2379190,71,
151966865,344393167,86023,9,31,2603978,57,
158441992,375451247,90390,9,27,2388759,83,
154330310,344452159,110176,10,37,2624215,74,
158460247,375523932,99182,9,22,2394487,58,
156801507,344409718,106823,10,160,2603127,181,
158451015,375583346,104340,10,29,2368466,73,
146292016,344665158,108983,10,34,2599360,112,
158121437,375275495,101566,10,25,2403811,78,
156260581,344410239,102596,9,113,2612105,159,
158515836,375535477,110785,10,26,2392412,94,
145848102,344320026,105233,10,32,2616144,85,
158498826,375530972,102799,9,22,2389098,64,
148171662,344501939,106751,9,36,2616497,83,
158422969,375396172,105097,10,26,2374504,55,
150533007,344335564,103841,10,33,2607313,58,
158058240,375514515,118649,10,31,2369716,65,
158499288,362756656,98280,9,25,2598017,64,
155515303,375502263,108318,10,35,2426312,147,
